"STATION","NAME","DATE","DAPR","DASF","MDPR","PRCP","SNOW","TMAX","TMIN","TOBS"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-01",,,,"0.16","5.5","26","8","9"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-02",,,,"0.01","0.2","16","0","12"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-03",,,,"0.21","4.5","20","9","16"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-04",,,,"0.00","0.0","22","3","12"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-05",,,,"0.00","0.0","25","0","10"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-06",,,,"0.00","0.0","23","0","16"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-07",,,,"0.08","1.0","29","14","27"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-08",,,,"0.13","0.0","43","23","38"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-09",,,,"0.00","0.0","45","28","34"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-10",,,,"0.00","0.0","42","22","29"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-11",,,,"0.00","0.0","38","13","25"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-12",,,,"0.00","0.0","33","15","23"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-13",,,,"0.00","0.0","29","15","23"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-14",,,,"0.00","0.0","34","13","20"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-15",,,,"0.00","0.0","32","13","22"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-16",,,,"0.05","1.0","31","15","31"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-17",,,,"0.24","4.5","35","25","30"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-18",,,,"0.00","0.0","43","22","32"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-19",,,,"0.00","0.0","36","15","20"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-20",,,,"0.00","0.0","26","4","17"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-21",,,,"0.00","0.0","28","3","17"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-22",,,,"0.00","0.0","41","10","31"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-23",,,,"0.13","1.5","45","17","32"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-24",,,,"0.00","0.0","47","27","37"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-25",,,,"0.00","0.0","46","29","40"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-26",,,,"0.00","0.0","54","32","46"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-27",,,,"0.00","0.0","58","35","57"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-28",,,,"0.91","6.0","59","31","33"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-29",,,,"0.40","3.5","33","28","30"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-30",,,,"0.02","0.5","40","18","30"
"USC00421759","COTTONWOOD WEIR, UT US","1942-01-31",,,,"0.00","0.0","41","24","32"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-01",,,,"0.00","0.0","49","28","43"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-02",,,,"0.01","0.0","45","33","39"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-03",,,,"0.33","1.5","49","32","38"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-04",,,,"0.05","0.0","43","31","40"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-05",,,,"0.28","1.0","45","28","39"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-06",,,,"0.00","0.0","53","32","50"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-07",,,,"0.11","1.0","51","30","33"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-08",,,,"0.51","6.0","35","28","33"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-09",,,,"0.00","0.0","37","22","31"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-10",,,,"0.01","0.0","40","16","34"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-11",,,,"0.04","0.5","35","22","29"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-12",,,,"0.00","0.0","34","16","28"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-13",,,,"0.00","0.0","36","12","30"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-14",,,,"0.00","0.0","33","10","31"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-15",,,,"0.00","0.0","31","14","28"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-16",,,,"0.00","0.0","29","12","29"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-17",,,,"0.21","4.5","29","-5","20"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-18",,,,"0.00","0.0","29","0","25"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-19",,,,"0.00","0.0","34","1","28"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-20",,,,"0.00","0.0","37","7","30"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-21",,,,"0.00","0.0","49","21","43"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-22",,,,"0.33","2.5","44","27","28"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-23",,,,"0.28","4.0","36","10","32"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-24",,,,"0.00","0.0","38","15","34"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-25",,,,"0.02","0.5","34","19","33"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-26",,,,"0.00","0.0","40","17","38"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-27",,,,"0.00","0.0","43","22","34"
"USC00421759","COTTONWOOD WEIR, UT US","1942-02-28",,,,"0.00","0.0","37","19","35"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-01",,,,"0.00","0.0","44","19","43"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-02",,,,"0.00","0.0","49","24","47"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-03",,,,"0.03","0.5","47","26","40"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-04",,,,"0.00","0.0","44","22","44"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-05",,,,"0.00","0.0","54","25","52"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-06",,,,"0.36","4.0","55","23","32"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-07",,,,"0.00","0.0","40","16","39"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-08",,,,"0.00","0.0","49","22","49"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-09",,,,"0.00","0.0","55","31","48"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-10",,,,"0.00","0.0","56","34","55"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-11",,,,"0.02","0.0","56","37","44"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-12",,,,"0.29","0.0","45","33","45"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-13",,,,"0.52","4.0","46","31","39"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-14",,,,"1.20","12.0","45","23","40"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-15",,,,"0.00","0.0","42","17","40"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-16",,,,"0.02","0.0","43","23","33"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-17",,,,"0.12","2.5","46","21","43"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-18",,,,"0.09","0.5","43","30","32"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-19",,,,"0.05","1.0","39","22","35"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-20",,,,"0.00","0.0","42","19","41"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-21",,,,"0.00","0.0","54","27","53"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-22",,,,"0.00","0.0","61","33","60"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-23",,,,"0.00","0.0","60","39","50"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-24",,,,"0.09","0.0","50","32","33"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-25",,,,"0.41","4.0","37","20","29"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-26",,,,"0.00","0.0","38","20","37"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-27",,,,"0.00","0.0","47","25","46"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-28",,,,"0.00","0.0","53","29","52"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-29",,,,"0.00","0.0","58","34","57"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-30",,,,"0.00","0.0","62","37","61"
"USC00421759","COTTONWOOD WEIR, UT US","1942-03-31",,,,"0.00","0.0","70","42","66"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-01",,,,"0.00","0.0","66","47","58"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-02",,,,"0.00","0.0","68","38","66"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-03",,,,"0.00","0.0","73","44","67"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-04",,,,"0.00","0.0","70","55","59"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-05",,,,"0.28","0.0","62","35","53"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-06",,,,"0.00","0.0","58","38","54"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-07",,,,"0.00","0.0","65","35","63"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-08",,,,"0.00","0.0","67","44","66"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-09",,,,"0.00","0.0","75","48","74"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-10",,,,"0.00","0.0","74","54","68"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-11",,,,"0.00","0.0","72","50","72"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-12",,,,"0.00","0.0","73","49","67"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-13",,,,"0.00","0.0","75","52","75"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-14",,,,"0.00","0.0","75","47","47"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-15",,,,"0.25","0.0","63","36","62"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-16",,,,"0.00","0.0","73","37","70"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-17",,,,"0.17","0.0","70","44","48"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-18",,,,"0.39","0.0","57","37","53"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-19",,,,"0.00","0.0","63","37","63"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-20",,,,"0.00","0.0","78","43","72"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-21",,,,"0.00","0.0","81","56","77"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-22",,,,"0.00","0.0","78","49","49"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-23",,,,"0.62","1.0","49","27","38"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-24",,,,"0.00","0.0","46","35","46"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-25",,,,"0.09","0.0","50","33","49"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-26",,,,"0.00","0.0","50","32","43"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-27",,,,"0.00","0.0","52","32","46"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-28",,,,"0.27","0.0","53","34","38"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-29",,,,"0.28","0.0","39","31","39"
"USC00421759","COTTONWOOD WEIR, UT US","1942-04-30",,,,"0.00","0.0","58","31","57"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-01",,,,"0.04","0.0","57","44","48"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-02",,,,"0.99","3.0","50","30","42"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-03",,,,"0.00","0.0","61","36","59"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-04",,,,"0.00","0.0","60","35","50"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-05",,,,"0.39","0.0","56","35","55"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-06",,,,"0.00","0.0","69","40","68"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-07",,,,"0.00","0.0","78","50","77"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-08",,,,"0.00","0.0","80","55","75"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-09",,,,"0.00","0.0","78","56","70"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-10",,,,"0.00","0.0","70","41","43"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-11",,,,"0.00","0.0","56","33","50"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-12",,,,"0.38","0.0","50","32","34"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-13",,,,"0.12","0.0","46","33","46"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-14",,,,"0.00","0.0","62","33","60"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-15",,,,"0.00","0.0","64","48","62"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-16",,,,"2.13","0.0","64","33","54"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-17",,,,"0.13","0.0","59","36","58"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-18",,,,"0.00","0.0","68","41","67"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-19",,,,"0.00","0.0","70","46","68"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-20",,,,"0.00","0.0","75","51","73"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-21",,,,"0.00","0.0","84","56","84"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-22",,,,"0.00","0.0","88","62","78"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-23",,,,"0.00","0.0","81","57","72"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-24",,,,"0.00","0.0","79","51","79"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-25",,,,"0.00","0.0","87","76","85"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-26",,,,"0.00","0.0","88","41","50"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-27",,,,"0.30","0.0","68","38","68"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-28",,,,"0.00","0.0","69","38","63"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-29",,,,"0.46","0.0","64","38","56"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-30",,,,"0.00","0.0","66","39","65"
"USC00421759","COTTONWOOD WEIR, UT US","1942-05-31",,,,"0.00","0.0","70","42","69"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-01",,,,"0.00","0.0","76","48","76"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-02",,,,"0.00","0.0","83","54","82"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-03",,,,"0.00","0.0","83","56","79"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-04",,,,"0.48","0.0","79","42","71"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-05",,,,"0.00","0.0","81","54","80"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-06",,,,"0.00","0.0","87","56","86"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-07",,,,"0.00","0.0","89","61","75"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-08",,,,"0.11","0.0","80","48","71"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-09",,,,"0.00","0.0","84","54","81"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-10",,,,"0.00","0.0","83","52","79"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-11",,,,"0.00","0.0","79","42","69"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-12",,,,"0.00","0.0","69","42","66"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-13",,,,"0.00","0.0","79","45","77"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-14",,,,"0.00","0.0","80","54","78"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-15",,,,"0.00","0.0","82","59","80"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-16",,,,"0.00","0.0","82","48","80"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-17",,,,"0.00","0.0","86","56","84"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-18",,,,"0.00","0.0","89","58","86"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-19",,,,"0.00","0.0","86","49","73"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-20",,,,"0.00","0.0","76","49","74"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-21",,,,"0.00","0.0","79","50","75"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-22",,,,"0.00","0.0","87","56","86"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-23",,,,"0.00","0.0","92","76","85"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-24",,,,"0.00","0.0","85","58","83"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-25",,,,"0.00","0.0","86","58","86"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-26",,,,"0.25","0.0","86","44","61"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-27",,,,"0.00","0.0","62","42","60"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-28",,,,"0.00","0.0","74","46","73"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-29",,,,"0.00","0.0","83","54","82"
"USC00421759","COTTONWOOD WEIR, UT US","1942-06-30",,,,"0.00","0.0","90","60","87"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-01",,,,"0.00","0.0","92","56","75"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-02",,,,"0.00","0.0","90","63","85"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-03",,,,"0.00","0.0","93","64","90"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-04",,,,"0.00","0.0","97","66","95"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-05",,,,"0.00","0.0","99","70","95"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-06",,,,"0.00","0.0","100","72","87"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-07",,,,"0.00","0.0","99","70","94"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-08",,,,"0.00","0.0","97","70","94"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-09",,,,"0.00","0.0","95","60","85"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-10",,,,"0.00","0.0","98","67","95"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-11",,,,"0.00","0.0","96","67","91"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-12",,,,"0.00","0.0","94","63","91"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-13",,,,"0.00","0.0","98","68","96"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-14",,,,"0.00","0.0","98","72","85"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-15",,,,"0.00","0.0","90","66","85"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-16",,,,"0.41","0.0","91","58","86"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-17",,,,"0.12","0.0","86","57","70"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-18",,,,"0.00","0.0","86","54","84"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-19",,,,"0.00","0.0","89","64","86"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-20",,,,"0.00","0.0","92","65","91"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-21",,,,"0.00","0.0","97","67","95"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-22",,,,"0.00","0.0","101","71","92"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-23",,,,"0.00","0.0","99","70","96"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-24",,,,"0.00","0.0","96","69","94"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-25",,,,"0.00","0.0","96","66","94"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-26",,,,"0.00","0.0","98","67","97"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-27",,,,"0.00","0.0","97","64","80"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-28",,,,"0.00","0.0","93","65","78"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-29",,,,"0.00","0.0","95","62","89"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-30",,,,"0.00","0.0","95","65","95"
"USC00421759","COTTONWOOD WEIR, UT US","1942-07-31",,,,"0.00","0.0","95","68","90"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-01",,,,"0.00","0.0","96","65","94"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-02",,,,"0.00","0.0","98","70","93"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-03",,,,"0.00","0.0","99","63","95"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-04",,,,"0.00","0.0","97","63","89"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-05",,,,"0.08","0.0","93","63","92"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-06",,,,"0.00","0.0","95","66","91"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-07",,,,"0.00","0.0","96","69","94"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-08",,,,"0.00","0.0","98","71","95"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-09",,,,"0.00","0.0","101","72","99"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-10",,,,"0.00","0.0","100","69","92"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-11",,,,"0.01","0.0","92","67","72"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-12",,,,"0.24","0.0","87","58","86"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-13",,,,"0.00","0.0","87","60","82"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-14",,,,"0.00","0.0","88","60","87"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-15",,,,"0.00","0.0","90","64","89"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-16",,,,"0.00","0.0","95","66","93"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-17",,,,"0.00","0.0","96","68","90"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-18",,,,"0.00","0.0","95","69","93"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-19",,,,"0.00","0.0","93","67","93"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-20",,,,"0.00","0.0","93","65","84"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-21",,,,"0.00","0.0","91","66","89"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-22",,,,"0.00","0.0","96","60","94"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-23",,,,"0.00","0.0","97","70","88"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-24",,,,"0.00","0.0","93","66","90"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-25",,,,"0.02","0.0","91","56","84"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-26",,,,"0.00","0.0","89","63","87"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-27",,,,"0.00","0.0","88","68","86"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-28",,,,"0.00","0.0","86","44","78"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-29",,,,"0.00","0.0","82","45","77"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-30",,,,"0.00","0.0","80","49","79"
"USC00421759","COTTONWOOD WEIR, UT US","1942-08-31",,,,"0.00","0.0","88","58","86"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-01",,,,"0.00","0.0","90","60","88"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-02",,,,"0.00","0.0","95","64","94"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-03",,,,"0.00","0.0","95","64","92"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-04",,,,"0.00","0.0","92","62","87"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-05",,,,"0.00","0.0","88","61","78"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-06",,,,"0.00","0.0","91","62","88"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-07",,,,"0.00","0.0","90","63","88"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-08",,,,"0.00","0.0","90","62","85"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-09",,,,"0.00","0.0","89","68","80"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-10",,,,"0.00","0.0","81","51","72"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-11",,,,"0.00","0.0","73","53","67"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-12",,,,"0.38","0.0","69","49","63"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-13",,,,"0.00","0.0","81","54","77"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-14",,,,"0.00","0.0","83","56","81"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-15",,,,"0.00","0.0","83","53","80"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-16",,,,"0.00","0.0","83","55","80"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-17",,,,"0.00","0.0","80","46","67"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-18",,,,"0.00","0.0","67","39","58"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-19",,,,"0.00","0.0","68","37","67"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-20",,,,"0.00","0.0","76","43","71"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-21",,,,"0.00","0.0","78","50","76"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-22",,,,"0.00","0.0","80","52","73"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-23",,,,"0.00","0.0","80","54","77"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-24",,,,"0.00","0.0","83","55","79"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-25",,,,"0.00","0.0","79","51","75"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-26",,,,"0.00","0.0","79","47","77"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-27",,,,"0.00","0.0","88","54","84"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-28",,,,"0.00","0.0","84","65","80"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-29",,,,"0.00","0.0","85","58","80"
"USC00421759","COTTONWOOD WEIR, UT US","1942-09-30",,,,"0.00","0.0","81","55","77"
"USC00421759","COTTONWOOD WEIR, UT US","1942-10-01",,,,"0.00","0.0","85","51","83"
"USC00421759","COTTONWOOD WEIR, UT US","1942-10-02",,,,"0.00","0.0","83","44","66"
"USC00421759","COTTONWOOD WEIR, UT US","1942-10-03",,,,"0.00","0.0","71","46","66"
"USC00421759","COTTONWOOD WEIR, UT US","1942-10-04",,,,"0.00","0.0","74","47","68"
"USC00421759","COTTONWOOD WEIR, UT US","1942-10-05",,,,"0.00","0.0","78","43","76"
